#Firmware: Speeduino 2021.04-dev

MARK 000
MARK 001
1.0,1.0,0.0,1.0,32881.734,32881.734,1.356,32881.734
0.0,1.0,0.0,1.0,32888.28,32888.28,6.544,32888.28
1.0,1.0,0.0,0.0,32892.074,32892.074,3.796,32892.074
0.0,1.0,0.0,0.0,32899.246,32899.246,7.172,32899.246
1.0,1.0,0.0,0.0,32903.5,32903.5,4.252,32903.5
1.0,0.0,1.0,0.0,32907.332,32907.332,3.832,32907.332
0.0,0.0,0.0,0.0,32911.89,32911.89,4.56,32911.89
1.0,0.0,0.0,0.0,32917.01,32917.01,5.12,32917.01
0.0,0.0,0.0,0.0,32927.805,32927.805,10.792,32927.805
1.0,0.0,0.0,0.0,32934.58,32934.58,6.776,32934.58
0.0,0.0,0.0,0.0,32949.074,32949.074,14.496,32949.074
1.0,0.0,0.0,0.0,32957.21,32957.21,8.136,32957.21
1.0,1.0,1.0,0.0,32973.176,32973.176,15.964,32973.176
0.0,1.0,0.0,0.0,32990.098,32990.098,16.92,32990.098
1.0,1.0,0.0,1.0,32995.79,32995.79,5.692,32995.79
0.0,1.0,0.0,1.0,33003.703,33003.703,7.916,33003.703
1.0,1.0,0.0,1.0,33007.973,33007.973,4.268,33007.973
0.0,1.0,0.0,1.0,33014.668,33014.668,6.696,33014.668
1.0,1.0,0.0,1.0,33018.34,33018.34,3.672,33018.34
0.0,1.0,0.0,1.0,33023.832,33023.832,5.492,33023.832
1.0,1.0,0.0,1.0,33027.246,33027.246,3.416,33027.246
0.0,1.0,0.0,1.0,33033.145,33033.145,5.896,33033.145
1.0,1.0,0.0,1.0,33036.137,33036.137,2.992,33036.137
1.0,0.0,1.0,1.0,33040.113,33040.113,3.976,33040.113
0.0,0.0,0.0,1.0,33041.64,33041.64,1.528,33041.64
1.0,0.0,0.0,1.0,33044.656,33044.656,3.016,33044.656
0.0,0.0,0.0,1.0,33049.867,33049.867,5.212,33049.867
1.0,0.0,0.0,1.0,33052.94,33052.94,3.072,33052.94
1.0,1.0,1.0,1.0,33056.934,33056.934,3.992,33056.934
0.0,1.0,0.0,1.0,33058.152,33058.152,1.22,33058.152
1.0,1.0,0.0,1.0,33061.223,33061.223,3.072,33061.223
0.0,1.0,0.0,1.0,33066.473,33066.473,5.248,33066.473
1.0,1.0,0.0,1.0,33069.574,33069.574,3.104,33069.574
0.0,1.0,0.0,1.0,33075.047,33075.047,5.472,33075.047
0.0,0.0,1.0,1.0,33076.71,33076.71,1.664,33076.71
1.0,0.0,0.0,1.0,33078.05,33078.05,1.34,33078.05
MARK 002
