#Firmware: Speeduino 2021.04-dev

1.0,1.0,1.0,0.0,61886.57,61886.57,46.768,61886.57
0.0,1.0,0.0,0.0,62143.777,62143.777,257.204,62143.777
1.0,1.0,0.0,0.0,62201.887,62201.887,58.112,62201.887
0.0,1.0,0.0,0.0,62243.562,62243.562,41.676,62243.562
1.0,1.0,0.0,0.0,62261.246,62261.246,17.684,62261.246
1.0,0.0,1.0,0.0,62300.246,62300.246,39.0,62300.246
0.0,0.0,0.0,0.0,62303.45,62303.45,3.2,62303.45
1.0,0.0,0.0,0.0,62310.42,62310.42,6.972,62310.42
0.0,0.0,0.0,0.0,62319.543,62319.543,9.124,62319.543
1.0,0.0,0.0,0.0,62324.29,62324.29,4.744,62324.29
0.0,0.0,0.0,0.0,62331.875,62331.875,7.588,62331.875
0.0,1.0,1.0,0.0,62333.516,62333.516,1.64,62333.516
1.0,1.0,0.0,0.0,62335.914,62335.914,2.4,62335.914
0.0,1.0,0.0,0.0,62342.15,62342.15,6.232,62342.15
1.0,1.0,0.0,0.0,62345.895,62345.895,3.748,62345.895
0.0,1.0,0.0,0.0,62352.562,62352.562,6.668,62352.562
1.0,1.0,0.0,0.0,62355.83,62355.83,3.264,62355.83
1.0,0.0,1.0,0.0,62359.84,62359.84,4.012,62359.84
0.0,0.0,0.0,0.0,62362.07,62362.07,2.232,62362.07
1.0,0.0,0.0,0.0,62365.367,62365.367,3.296,62365.367
0.0,0.0,0.0,0.0,62371.312,62371.312,5.944,62371.312
1.0,0.0,0.0,0.0,62374.695,62374.695,3.384,62374.695
0.0,0.0,0.0,0.0,62380.66,62380.66,5.964,62380.66
1.0,0.0,0.0,0.0,62384.055,62384.055,3.396,62384.055
MARK 000
